id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
25423097;Mary's Sweet Home Napoli Appartamento;115355361;Maria;;Vicaria;40.85609;14.27508;Entire home/apt;56;1;111;2025-03-08;1.35;2;202;19;IT063049C26FUQXESH
25446027;casa del re;192071758;Paolo;;Chiaia;40.82739;14.22016;Entire home/apt;130;3;77;2025-01-02;0.99;1;137;23;IT063049B4GYHGHXOP
25452448;Casa Margherita+parcheggio;70514259;Carmine;;Piscinola;40.88024;14.23237;Entire home/apt;50;3;155;2025-02-21;2.08;3;269;21;IT063049C2XSWBDDAX
25453230;Moderna stanza privata con bagno in centro, Napoli;190848937;Valerio;;Porto;40.8404541015625;14.255265235900879;Private room;41;1;505;2025-03-11;6.12;3;56;106;IT063049C2MEUG7LPK
25453622;Sobria, funzionale stanza Maschio Angioino, Napoli;190848937;Valerio;;Porto;40.8404541015625;14.255265235900879;Private room;34;1;512;2025-03-10;6.29;3;53;97;IT063049C2MEUG7LPK
25466882;Palazzo Reale-Monte di Dio  1;18347492;Carolina;;San Ferdinando;40.83411;14.2466;Entire home/apt;48;3;299;2025-02-24;3.74;2;81;59;IT063049C2MCPR7LJ4
25470454;A Casa Tua;148692345;Mario;;Vomero;40.84144;14.22672;Entire home/apt;79;31;9;2022-03-09;0.12;1;0;0;
25505493;Nonna Pina Art Rooms;192473607;Loredana;;Zona Industriale;40.85299;14.27178;Hotel room;;1;0;;;1;0;0;IT063049B45GV84BJ7
25511730;Casa Fio;192516221;Rosa;;Pendino;40.84938;14.26616;Entire home/apt;68;2;173;2025-03-09;2.11;1;95;34;IT063049C2Z3P6Q8KS
25512343;Philip Royal 3;45236554;Maria;;Stella;40.85675;14.24665;Entire home/apt;108;1;12;2020-01-29;0.15;8;178;0;IT15063049EXT8124
25562764;Casa Vacanza Pizzofalcone;219235148;Umberto;;San Ferdinando;40.83445;14.24533;Entire home/apt;40;1;106;2025-02-03;1.29;3;291;18;IT063049C2LWT635DF
25578868;casa di lulù;34622825;Luisa;;San Ferdinando;40.83753;14.24711;Entire home/apt;346;1;37;2023-10-01;0.48;1;1;0;IT063049C2ML2DORBA
25580736;Gold of Naples;97394867;Gabriele;;San Lorenzo;40.8532;14.26622;Private room;66;2;2;2024-04-23;0.03;3;357;1;IT063049C22A35SNML
25600279;Home in love: balconcino spaccanapoli.Appartamento;192993348;Domenico;;San Lorenzo;40.849700927734375;14.259143829345703;Entire home/apt;114;2;9;2019-06-19;0.11;2;71;0;IT063049C2X745KNVT
25657930;Chiaia Fiorita roofgarden in the middle of Naples;193207653;Elena;;Chiaia;40.83585005739389;14.243971556425095;Entire home/apt;200;3;176;2025-02-24;2.19;1;96;31;IT063049C22XAWDCHT
25674150;Casa Lory;113387472;Loredana;;Chiaia;40.83607;14.2447;Entire home/apt;47;2;31;2024-11-03;0.38;1;107;1;IT063049C2HKL2QLY9
25697016;NovaNova bed and breakfast Room 2;193372476;Cristiano;;San Giuseppe;40.84333;14.25185;Hotel room;143;1;1;2018-06-10;0.01;3;53;0;IT063049B4UTMKNNQB
25700191;Ciuciu Naples apartment;193382086;Daria;;San Giuseppe;40.84686;14.25091;Entire home/apt;68;1;73;2024-08-05;0.91;1;136;1;IT063049C2GFO8AFUN
25704464;Little Hope 83;128841116;Dimorra;;San Ferdinando;40.83954;14.24856;Entire home/apt;126;1;85;2025-02-06;1.03;121;333;9;IT063049CRE37DYZN
25714800;Palazzo Reale-Monte di Dio 2;18347492;Carolina;;San Ferdinando;40.83411;14.2466;Entire home/apt;72;3;250;2025-02-25;3.07;2;112;55;IT063049C2MCPR7LJ4
25715763;appartamento via dei mille / san pasquale;12293092;Stefano Bruno;;Chiaia;40.83581;14.23562;Entire home/apt;100;3;3;2023-09-19;0.04;2;365;0;I applied for a CIN, but haven’t received it yet
25723227;Laurino charming big house;193463687;Angelo;;Porto;40.84306;14.25734;Entire home/apt;150;31;56;2023-01-08;0.70;2;92;0;
25758539;Neapolitan House;193603480;Fulvia;;Avvocata;40.85205;14.24758;Entire home/apt;77;1;202;2024-11-10;2.45;6;244;25;IT063049C24PONNN9S
25763896;"Napoli ""La dolce stanza al Vomero"" appartamento";93457271;Raffaella;;Arenella;40.85026;14.22012;Entire home/apt;55;2;9;2019-05-06;0.11;6;333;0;I applied for a CIN, but haven’t received it yet
25778581;NovaNova bed and breakfast Room 3;193372476;Cristiano;;Porto;40.84313;14.25278;Hotel room;;2;0;;;3;52;0;IT063049B4UTMKNNQB
25797778;Casa De Barrio;53582822;Davide;;Montecalvario;40.84209;14.24728;Entire home/apt;;2;55;2023-10-14;0.67;2;0;0;IT063049C2SFQCVMNT
25821051;Pretty Loft;22972368;Maria;;San Ferdinando;40.83719;14.24797;Entire home/apt;57;31;13;2024-11-29;0.16;19;348;3;
25831478;Ambiente Armonioso,Accoglienza.;194086634;Annalisa;;Mercato;40.85052;14.26922;Private room;60;1;0;;;3;79;0;IT063049C1IZQU2KXE
25858485;B&B La Rosa Dei Venti;194279267;Marica E Imma;;San Lorenzo;40.85454;14.26644;Private room;;2;21;2022-09-15;0.26;3;0;0;IT063049C1NC2AVY7L
25862605;Guest Art - Napoli;97394867;Gabriele;;San Lorenzo;40.8532;14.26622;Entire home/apt;138;2;15;2023-08-17;0.18;3;348;0;IT063049C22A35SNML
25879694;Trendy;194454961;Luigi;;Pendino;40.84994;14.26347;Private room;61;31;1;2018-08-13;0.01;3;0;0;
25881345;Country;194454961;Luigi;;Pendino;40.85014;14.26424;Private room;;31;0;;;3;0;0;
25882023;Liberty;194454961;Luigi;;Pendino;40.84857;14.26485;Private room;74;31;0;;;3;0;0;
25886725;Luxury Experiences | UltraWhite Apartment - Toledo;163202454;Giuliana;;San Giuseppe;40.84308;14.2515;Entire home/apt;77;1;253;2024-09-30;3.10;8;287;22;IT063049B4OIXG2JRI
25935800;Camera Quadrupla Comfort;9829640;Giorgio;;San Ferdinando;40.83086;14.24885;Entire home/apt;286;2;0;;;16;355;0;IT063049B4VIBKRBUV
25939900;Alpivida Home;194978441;Vincenzo;;San Pietro a Patierno;40.88342;14.27411;Entire home/apt;76;1;19;2024-03-08;0.24;1;1;0;IT063049C2NEWXCRCT
25975632;Luminosa, ampia dimora signorile con affaccio su Corso Umberto I;180705318;Ciro;;Pendino;40.85075;14.26527;Entire home/apt;120;2;220;2024-09-28;2.70;1;306;10;IT063049C1TBE2HNSU
25992442;Terraced panoramic flat in  historical Naples-6;107465765;Paul;;San Lorenzo;40.85111;14.26201;Entire home/apt;103;2;82;2025-02-22;1.81;21;257;23;IT063049C2G64XW7DI
25996350;B&B La Rosa Dei Venti-Maestrale @Stazione Centrale;194279267;Marica E Imma;;San Lorenzo;40.85454;14.26644;Private room;;2;90;2023-09-17;1.10;3;0;0;IT063049C1NC2AVY7L
26018102;Stanza privata bed&breakfast camera e bagno.  :-);7701034;Dario;;San Lorenzo;40.85386;14.2675;Private room;;2;1;2018-07-11;0.01;2;353;0;IT063049C10VSGHNZ7
26018123;O’ vascio 25;195500363;Maria;;Montecalvario;40.84051;14.24508;Entire home/apt;;2;16;2023-09-25;0.20;1;1;0;IT063049C29IEBVPY3
26031188;B&B La Rosa Dei Venti- Grecale @Stazione Centrale;194279267;Marica E Imma;;San Lorenzo;40.85454;14.26644;Private room;;2;20;2022-04-14;0.25;3;0;0;IT063049C1NC2AVY7L
26044386;NovaNova Bed and Breakfast Room1;193372476;Cristiano;;San Giuseppe;40.84372;14.25175;Hotel room;131;1;0;;;3;48;0;IT063049B4UTMKNNQB
26051411;Appartamento 5 posti suite via DUOMO 290 C;73926681;Rosario;;Pendino;40.84888;14.26002;Entire home/apt;133;2;242;2025-03-09;2.97;1;218;38;IT063049C2IG3ZJYB3
26055898;Lam's little house;195813791;Roberto;;Avvocata;40.851707458496094;14.237929344177246;Entire home/apt;55;2;208;2025-01-03;2.55;1;324;24;it063049c2sbswvmrt
26057375;Il Palchetto Naples - Old Town;127319240;Raffaella;;San Ferdinando;40.83908;14.24671;Entire home/apt;;2;50;2024-10-07;0.62;3;244;8;IT063049C2DVPBOBXP
26057659;Viva Napoli Matrimoniale con bagno privato;128742101;Alessandro;;Vicaria;40.85589;14.27517;Private room;39;1;72;2025-03-01;0.89;12;136;9;IT063049C1NCYFDQTU
26096304;B&Bistrot Deluxe Shabby doppia con bagno privato;196039008;Rosa;;San Lorenzo;40.85099;14.2516;Private room;80;31;2;2021-07-06;0.02;3;179;0;
26099733;B&Bistrot Basic Marine  doppia con bagno privato;196039008;Rosa;;San Giuseppe;40.84893;14.25293;Private room;80;31;2;2018-09-13;0.02;3;0;0;
26100079;B&Bistrot Exclisive Araba doppia con bagno privato;196039008;Rosa;;San Giuseppe;40.84813;14.25184;Private room;63;31;1;2021-07-14;0.02;3;179;0;
26150794;Unforgettable Naples in old historical  town (6+b);107465765;Paul;;San Lorenzo;40.85117;14.26368;Entire home/apt;239;2;31;2025-02-10;0.40;21;197;3;IT063049C2G64XW7DI
26218427;Benvenuti al Sud;197042904;Adriana;;Pendino;40.84926;14.26305;Entire home/apt;53;1;210;2024-10-30;2.57;5;1;34;IT063049C29QDH492Q
26219745;Dreaming of Naples;128841116;Dimorra;;San Ferdinando;40.83518;14.24735;Entire home/apt;99;1;34;2024-11-03;0.43;121;349;6;IT063049C2OW2S5VRN
26228869;Le case della Baia di Napoli;197113622;Maurizio;;Pendino;40.84927;14.26198;Entire home/apt;117;2;35;2024-06-23;0.43;2;168;1;IT063049B4GXPJ9I6I
26242965;President Suites camera Blue;195576151;Gennaro;;San Lorenzo;40.86032;14.26682;Hotel room;75;1;61;2023-08-01;0.75;5;127;0;IT063049C18BFC7HCV
26243716;President Suites camera Grigia;195576151;Gennaro;;San Lorenzo;40.86032;14.26682;Hotel room;73;1;12;2023-03-06;0.15;5;139;0;IT063049C18BFC7HCV
26245834;President Suites Camera Rossa;195576151;Gennaro;;San Lorenzo;40.86032;14.26682;Hotel room;75;1;14;2024-08-02;0.17;5;129;2;IT063049C18BFC7HCV
26246925;President Suites Camera Gialla;195576151;Gennaro;;San Lorenzo;40.86032;14.26682;Hotel room;73;1;1;2018-06-28;0.01;5;133;0;IT063049C18BFC7HCV
26247698;Monolocale, garage, giardino, fresco ai Camaldoli;18235089;Gennaro;;Pianura;40.87393;14.17743;Entire home/apt;45;31;8;2024-07-29;0.10;1;363;2;
26252847;Prosa;55804033;Diego;;San Lorenzo;40.85426;14.26299;Entire home/apt;34;1;391;2025-03-07;4.79;2;51;75;IT063049C2I8PTLCRH
26254319;Poesia;55804033;Diego;;San Lorenzo;40.85426;14.26299;Entire home/apt;36;1;394;2025-03-07;4.82;2;32;81;IT063049C2I8PTLCRH
26314759;La Residenza - Apartment in the heart of Napoli A;25118480;Teresa;;Pendino;40.84835;14.25886;Entire home/apt;154;2;14;2024-10-29;0.21;3;231;7;IT063049B4D3BQX772
26324797;Camera Nilo;91680383;Valentina;;San Giuseppe;40.84952163696289;14.255590438842773;Private room;35;1;159;2025-02-10;2.02;6;2;18;it063049c2vxphjns7
26356859;Napoli Hub Apartment;27843486;Lorenzo;;Pendino;40.85101;14.26054;Entire home/apt;67;1;227;2025-02-21;2.79;1;0;60;IT063049C2YTPDJG3Q
26360558;Domus Sansevero 02, Luxury Room in Napoli center;198159237;Alberto;;San Lorenzo;40.85012;14.2555;Private room;150;31;80;2023-11-20;0.98;2;0;0;
26374764;Geco's apartment in the hearth of Naples;50500464;Marco;;San Giuseppe;40.84565;14.24934;Entire home/apt;100;1;134;2025-03-10;1.66;2;204;26;IT063049C2UV8ROR6L
26383702;Domus Sansevero 03,  Luxury Room in Napoli center;198159237;Alberto;;San Giuseppe;40.84936;14.25412;Private room;76;31;35;2024-01-03;0.45;2;179;0;
26410768;casa nel cuore di Napoli centro storico;198592018;Claudia;;Montecalvario;40.84123;14.24475;Entire home/apt;66;2;109;2024-12-02;1.37;2;166;7;IT063049C2L3LM6DV6
26413665;Casa Laura 216;198613248;Davide;;San Ferdinando;40.836549;14.246519;Entire home/apt;150;3;7;2024-09-28;0.17;1;218;2;IT063049B4HM2JSQLG
26424628;Nautilus city;196361144;Luigi;;San Lorenzo;40.85339;14.26961;Entire home/apt;77;1;287;2025-03-09;3.55;1;289;23;IT063049C2PHWELP96
26450440;HOME MIRO -  Napoli Centro Storico;198888149;Anna&Fulvio;;Stella;40.85825;14.24758;Entire home/apt;98;2;158;2024-11-03;1.94;1;235;7;IT063049C2VWFSDAXW
26455491;Casa Nocelle, boutique and luxury tiny apartment;198940490;Immacolata;;Avvocata;40.85435;14.23896;Entire home/apt;45;1;61;2025-01-11;0.75;3;217;3;IT063049B4C2WBH4SR
26468632;B&B Proviter;115011447;Nicola;;San Lorenzo;40.86056;14.26792;Entire home/apt;250;1;12;2023-04-22;0.15;6;335;0;IT063049C2QEUPQMKV
26527450;SOFIA HOUSE living in the heart of Naples;94444793;Svitlana;;Montecalvario;40.84048;14.24762;Entire home/apt;72;2;202;2025-03-04;2.48;3;120;39;IT063049C2ZOCCPIQP
26529331;Stanza nel centro storico;43343449;Daniela;;San Carlo all'Arena;40.85648;14.25678;Private room;59;2;9;2020-01-04;0.11;2;101;0;IT063049C26LCNCTJ9
26549601;Central Room in Flat - Panoramic Terrace - Wifi;33571738;Giuliana;;Montecalvario;40.84091;14.24687;Private room;;2;93;2024-07-16;1.31;1;0;16;IT063049C244XI8BUH
26585115;Casa luna;165383994;Luigi;;San Lorenzo;40.8534;14.25686;Entire home/apt;80;1;106;2024-08-29;1.31;1;229;15;IT063049C2XBA8MTX7
26592474;The One Napoli;199938661;Ciro;;Pendino;40.848049;14.26178;Entire home/apt;244;1;10;2024-06-04;0.23;1;231;2;IT063049C2JFK713SF
26614293;Comfort Zone Naples - Superior room with balcony 1;200092929;Caterina;;Porto;40.84326;14.25593;Private room;;31;0;;;9;230;0;
26618373;Casavacanze Le Mokò;200110316;Giuseppe;;Stella;40.85999;14.25167;Entire home/apt;54;31;16;2023-06-08;0.20;1;364;0;
26619784;Comfort Zone Naples-  Deluxe Room;200092929;Caterina;;Porto;40.84343;14.25495;Private room;79;31;16;2022-09-29;0.22;9;215;0;
26620730;Comfort Zone Naples-  Comfort room with balcony 4;200092929;Caterina;;Porto;40.84304;14.25477;Private room;;31;0;;;9;202;0;
26621364;Comfort zone Naples-Junior suite  jacuzzi+kitchen3;200092929;Caterina;;Porto;40.84334;14.25452;Private room;108;31;3;2023-10-20;0.04;9;259;0;
26656911;L'angolo di paradiso-centro di napoli-FREE PARKING;47076402;Alessandro;;Stella;40.85968;14.24079;Entire home/apt;78;31;221;2023-01-22;2.72;1;346;0;
26680328;Brand new apartment near Piazza Plebiscito;12979665;Chiara;;Chiaia;40.83831;14.2427;Entire home/apt;114;31;136;2024-11-05;1.69;1;1;15;
26697758;"stanza matrimoniale 2 ""La Maritina""";200731808;MariaRosaria;;San Carlo all'Arena;40.85654;14.25635;Private room;60;31;16;2024-11-03;0.20;3;0;6;
26701925;"""Casa vacanze Capodimonte"" , tra i musei.";49918295;Renato;;Stella;40.85869;14.24789;Private room;12;2;5;2019-04-26;0.06;8;71;0;IT063049C1F8N82QB8
26736781;AlVa Studio flat;201038083;Alfonso;;Chiaiano;40.89192;14.21919;Private room;;31;5;2022-10-21;0.06;2;364;0;
26774668;Casa dei venti: Grecale;143672169;Guglielmo;;San Ferdinando;40.8329;14.2463;Entire home/apt;98;4;68;2025-03-03;0.95;1;166;20;IT063049C2BQERZJCD
26778395;METRO DUOMO B&B;201349864;Valentina;;Pendino;40.85099;14.25964;Private room;;3;8;2019-06-15;0.10;1;0;0;IT063049C15TORDLKM
26782082;Serry & Mauri Rooms Napoli Centro (Room A);197472438;Serena;;Zona Industriale;40.85042;14.27664;Private room;;2;6;2019-09-22;0.07;3;0;0;I applied for a CIN, but haven’t received it yet
26794574;Serry e Mauri Napoli Centro (Full Apartment);197472438;Serena;;Mercato;40.84866;14.27462;Entire home/apt;;1;349;2025-01-19;4.36;3;0;64;I applied for a CIN, but haven’t received it yet
26798175;Degas Flat - Central de Charme and Silent;37417257;Ludovica;;San Giuseppe;40.84658;14.2513;Entire home/apt;81;4;116;2025-02-27;1.48;1;5;18;IT063049C2D79BJ4B9
26843459;The Place;201874780;Angelo;;San Ferdinando;40.83315;14.24945;Entire home/apt;55;2;158;2024-09-25;1.96;1;0;22;IT063049C2YH7OMZP3
26853337;Luxury Experiences | Golden Apartment - Toledo;163202454;Giuliana;;San Giuseppe;40.84301;14.25132;Entire home/apt;63;1;297;2025-01-29;3.77;8;283;57;IT063049B4OIXG2JRI
26888524;B&B casa del sole a Mergellina-Napoli;26219537;Ester;;Chiaia;40.83699;14.22032;Private room;72;1;10;2023-12-27;0.13;3;343;0;IT063049B4NWWAXH5W
26895930;Lisa’s House;202326330;Annalisa;;Stella;40.85815;14.25219;Entire home/apt;60;1;79;2024-09-15;0.97;1;334;7;IT063049C25HBR53YF
26916732;A Casa di Berti;202435631;Alessandra;;Vomero;40.84069;14.22767;Entire home/apt;180;3;153;2024-11-09;1.91;1;62;21;IT063049C2JY7G9ZGR
26919138;Vicstreet;202540983;Vincenzo;;Pendino;40.84989;14.26192;Entire home/apt;81;2;28;2023-08-12;0.35;1;140;0;I applied for a CIN, but haven’t received it yet
26923191;La porta di Carmy;202578122;Rosa;;Avvocata;40.85757;14.24358;Entire home/apt;81;3;31;2024-10-15;0.40;1;119;5;IT063049C2H4N4M7ET
26928720;Casa mimì Minihouse;162743102;Gianny;;San Ferdinando;40.83838;14.2453;Entire home/apt;;31;0;;;1;0;0;
26936392;Casa Wenner 1 - Napoli Center Chiaia Plebiscito;128953157;Pierfrancesco;;San Ferdinando;40.83386;14.24545;Entire home/apt;74;2;500;2025-03-02;6.36;3;306;104;IT063049C2G8BPIQVT
26968033;La casa di Nico(piazza del Gesù)IT063049C26BVNNB8Z;40251007;Nicoletta;;San Giuseppe;40.844844818115234;14.251411437988281;Entire home/apt;;2;30;2024-04-30;0.38;1;0;1;IT063049C26BVNNB8Z
26978968;Vomero 3 bedrooms 2 bathrooms Miranda Apart;62800353;Claudia;;Vomero;40.84234;14.23242;Entire home/apt;152;4;19;2024-10-22;0.23;5;260;4;IT063049C28EVQ7NSG
27024461;Mancini House;203324996;Marco E Anna;;Vomero;40.84167;14.23537;Entire home/apt;80;2;47;2024-12-09;0.59;1;3;17;IT063049C22G3L5P4N
27025659;Appartamento di stile e design a pochi passi dal lungomare;203335621;Pierluigi;;Chiaia;40.83648;14.24351;Entire home/apt;141;2;257;2025-02-17;3.25;2;129;42;IT063049C28W3NM72Q
27058388;Spaccanapoli 22;203595034;Gianni;;Pendino;40.84929;14.26095;Entire home/apt;54;1;442;2025-02-18;5.50;1;108;77;IT063049C2ILVG7VQB
27094356;Sweet Night Rooms;203905476;Antonella;;San Lorenzo;40.85298;14.2678;Private room;44;1;116;2025-02-17;1.44;3;0;13;IT063049B4YD7A7UWT
27111610;Exclusive Room In The Heart Of Naples;70840858;Giovanni;;San Ferdinando;40.83773;14.24721;Private room;57;2;266;2025-03-02;3.36;3;274;30;IT063049B45F6DECYD
27126539;Le notti bianche b&b;204197227;Olga;;Chiaia;40.8373;14.24387;Private room;65;1;103;2025-01-05;1.28;3;75;20;IT063049C1OMLWA4B2
27131321;Flat Casa Patù Napoli Centro storico;200223326;Carla;;San Lorenzo;40.85149;14.25473;Entire home/apt;141;2;234;2025-03-02;2.92;1;289;55;IT063049C2KGOXXY5Y
27165208;Incantesimo Napoletano apartment in Centro Storico;204226592;Mariella;;San Lorenzo;40.85784;14.27044;Entire home/apt;;31;70;2024-06-02;0.87;1;0;1;
27193271;Casa Hosteno - Charming Suite Don Fedele;204762985;Filippo.;;Porto;40.84811;14.25537;Private room;;1;1;2022-06-27;0.03;5;216;0;IT063049B4E4PVVJIY
27213972;Hotel Ideal Napoli - Single Room;204941227;Nicola;;Zona Industriale;40.85258;14.27019;Hotel room;;1;3;2021-08-24;0.07;2;348;0;IT063049A1NBG5A7P9
27215623;Sweet Night Rooms;203905476;Antonella;;San Lorenzo;40.85343;14.26698;Private room;43;1;56;2025-02-09;0.70;3;85;17;IT063049B4YD7A7UWT
27224493;DOMUS TOLEDO (in the beating heart of the city);113770057;Enrico;;Montecalvario;40.83989;14.24725;Entire home/apt;100;2;79;2025-02-23;0.98;2;306;27;IT063049C22UAO4MOX
27232402;Casa Hosteno - Charming Suite Don Paolo;204762985;Filippo.;;Porto;40.84811;14.25537;Private room;115;1;2;2022-06-08;0.03;5;209;0;IT063049B4E4PVVJIY
27232786;Casa Niccolò 2;166169286;Casa Niccolò;;Porto;40.84593;14.25696;Entire home/apt;80;1;25;2024-08-25;0.31;7;346;5;IT063049B44QRB6224
27233021;Casa Niccolò 4;166169286;Casa Niccolò;;Porto;40.84586;14.25532;Entire home/apt;85;1;4;2024-07-28;0.05;7;339;1;IT063049B44QRB6224
27247168;NapuliTana - your home base in the heart of Naples;153206775;Gabriella;;Pendino;40.8499;14.25991;Entire home/apt;68;2;304;2025-03-09;3.78;1;143;53;IT063049C29TDL6KGP
27249243;Hotel Ideal Naples - Double Standard Room;204941227;Nicola;;Zona Industriale;40.85189;14.27139;Hotel room;;1;0;;;2;329;0;IT063049A1NBG5A7P9
27251804;La casa al Centro;205251018;Daniela;;San Lorenzo;40.85273;14.26151;Entire home/apt;63;2;141;2025-02-25;1.79;1;142;26;IT063049C2AI9WHFKH
27271493;Sweet Night Rooms;203905476;Antonella;;San Lorenzo;40.85216;14.26676;Private room;43;1;12;2025-02-11;0.15;3;74;5;IT063049B4YD7A7UWT
27317947;Casa Wenner 2 - Napoli Center Chiaia Plebiscito;128953157;Pierfrancesco;;San Ferdinando;40.83386;14.24545;Entire home/apt;76;2;338;2025-02-26;4.25;3;310;79;IT063049C2G8BPIQVT
27346584;Garden Apartment | Palazzo Firrao;75929785;Francesco;;San Lorenzo;40.85031;14.25175;Entire home/apt;61;2;56;2025-02-09;0.70;15;352;1;IT063049B4FZLOGSXA
27349254;Green Suite | Palazzo Firrao;75929785;Francesco;;San Lorenzo;40.85031;14.25175;Entire home/apt;41;2;90;2025-03-10;1.13;15;324;6;IT063049B4FZLOGSXA
27357298;Appartamentino a Mergellina;206158901;Claudio;;Chiaia;40.83185;14.22261;Entire home/apt;;31;49;2024-04-27;0.63;1;0;3;
27382876;Donna Mariella Naples historic center (the sea);38025649;Paolo;;San Lorenzo;40.85299;14.26061;Entire home/apt;65;2;5;2025-02-22;0.12;3;124;1;IT063049C2DXCMRVWB
27409930;Napoli e Oltre House;206565842;Rossella;;San Ferdinando;40.83721;14.24507;Entire home/apt;46;31;257;2025-02-16;3.20;1;298;25;I applied for a CIN, but haven’t received it yet
27421750;Camera Deluxe Be Italian DUOMO Napoli;61083110;Be Italian;;Pendino;40.84646;14.26206;Private room;101;1;19;2024-05-29;0.43;17;344;1;IT063049B4X76UC44J
27422009;Camera Superior Be Italian DUOMO Napoli;61083110;Be Italian;;Pendino;40.8461;14.26138;Private room;106;1;9;2023-09-16;0.30;17;343;0;IT063049B4X76UC44J
27443712;Il Posto Fisso Napoli (Piazza del Plebiscito);57723087;Claudia;;San Ferdinando;40.835;14.24681;Entire home/apt;95;2;102;2025-02-23;1.28;1;0;7;IT063049C256AP97D5
27445405;La musica nei vicoli di spaccanapoli;203454190;Mattia;;Pendino;40.84772;14.25894;Private room;126;31;0;;;3;0;0;IT063049C1UV9X8PNN
27447271;Il teatro partenopeo nei vicoli di Spaccanapoli;203454190;Mattia;;Pendino;40.84878;14.25898;Private room;126;31;0;;;3;0;0;
27461066;"""La Scaletta 87"" casa nel cuore della città";58260569;Pietro;;Chiaia;40.83746;14.24378;Entire home/apt;63;2;150;2024-11-04;1.89;1;262;12;It063049C28LOZQ7CW
27472391;Alloggio in zona centrale;15333653;Angela;;Arenella;40.84972;14.23081;Private room;;31;0;;;2;24;0;
